V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144
1.0460812,1.3046312,2.3598971,2.6183,1.1017323,2.8718867,2.9442577,1.3478138,3.5566726,2.1119306,0.99951315,2.5569882,2.1829576,2.4179966,0.5533967,0.38825858,0.23341763,0.65296924,-1.3517634,0.7231072,1.692094,2.0340772,2.4101639,0.66327333,1.7685536,1.0406735,-1.4426167,1.2974565,0.7266196,3.9916468,1.1315734,1.8253968,3.0731425,1.2083308,1.5366757,1.5381978,-0.52207255,0.61781466,1.7588315,0.4563644,1.305445,1.4240899,0.9955339,0.49257475,4.1219063,0.64028275,2.556591,0.95899856,3.6101599,3.2281451,1.1115632,0.052812576,1.3660984,1.7815497,4.7414556,-1.3843459,1.7781763,1.9961145,1.2850579,2.445013,2.0771031,-0.3612342,0.22804403,0.82852584,-0.39428532,1.3388748,2.303249,0.79518026,1.2180943,-0.09186209,3.1368816,0.3279268,4.6062055,-0.008520126,0.60655576,-0.6874523,-0.6933043,0.41998708,0.13627243,-0.16584265,0.20548153,0.2655497,1.433325,2.721466,2.1634207,1.0147328,1.8420975,0.94386566,-0.14344311,2.5844812,3.6395874,1.3785286,3.1551127,1.0884879,1.316009,-0.40653303,1.4357566,0.23280811,2.302972,-0.9026849,0.36065936,2.070929,1.5741963,2.955782,2.9325995,2.5352588,2.6783085,0.3803751,1.2850913,0.1791116,1.5947794,0.22254048,0.6481873,0.6085715,1.1968116,0.28952944,1.2322061,0.75333464,3.6780212,5.962723,2.8084617,1.4348974,1.3262405,2.2941425,3.4357877,0.9895981,0.84634966,1.7425,3.20113,0.5522994,1.6303749,1.9585347,2.3027213,1.2121502,-0.5843833,2.5586689,-0.13288677,1.2161403,1.3256516,1.4781848,0.89647794,1.5853893,2.0583997,0.9316249
0.92381394,0.8764884,0.3145243,-1.6304138,1.445436,2.7757993,2.121748,3.5013337,5.088507,4.200415,3.4552276,-0.49748397,2.5611925,3.0191975,3.902576,-0.89953756,-0.74912924,1.6843871,2.2111912,-0.25670987,4.294166,0.8626796,3.607905,3.6262047,2.5332487,-1.08606,-5.3995256,0.7961718,1.1208694,1.9686551,1.6477292,2.0402474,1.7163754,-0.27035636,0.5550811,0.020813704,0.7064034,2.6650286,1.8330832,2.6022625,1.5661025,2.673997,0.7041882,3.7717116,0.81271935,0.007233858,1.2995334,-0.034166753,7.4872155,1.9491187,3.1442347,1.7020941,1.5651957,0.82334983,6.0672894,-0.76108617,3.3587341,-0.5475611,1.2883397,2.8085475,2.2962046,0.7489108,1.6687415,0.8747611,0.8814604,1.8159895,1.6423712,-0.21926129,1.2445941,2.0459247,0.87121445,-0.39603305,1.3091376,0.24549222,1.728071,2.9623144,0.29287863,2.5223207,-0.86018395,1.7547873,-1.9820381,2.5876222,0.99667037,2.931656,-1.1399057,-0.13602543,5.0861683,-1.1176672,0.6915754,3.1585739,0.4862795,1.8423847,4.4925556,-1.2388148,-1.2187365,-1.8569969,3.5761113,1.5744654,1.0402913,-1.1472886,0.14505772,0.98460686,1.6487353,-0.7591815,4.2435966,-0.0127699375,-1.7821721,0.5922506,2.3844647,-0.19307613,5.2301874,1.3637782,3.796421,0.7457626,0.039671004,0.3044677,1.3244653,1.3926224,0.94667864,6.2542696,-0.76006544,0.6624329,1.0252519,0.40604377,1.3643656,0.58284694,1.4596694,2.352936,0.6381293,0.23244178,1.0538797,2.38756,0.026217222,-0.57656854,-0.25470376,0.8202076,1.7898121,1.4894197,0.73196185,1.1860595,-0.13464397,-0.8399404,3.9616244,-1.4194443
0.17256713,0.7490225,1.7409775,0.19855106,-0.05321005,-0.044976473,1.5794667,1.6023531,1.4895992,1.1935729,0.21497545,2.2688117,-0.41498077,3.0334525,1.4317057,0.5193777,0.0596689,1.6416278,-0.33505654,0.99418914,1.0329129,1.4485531,1.6925547,1.9554486,1.5361614,-0.7067162,1.4244882,3.107735,2.940916,2.52021,-1.0259051,-1.0881268,-0.22572923,1.5102139,2.320544,-0.033832073,0.086162806,1.1019577,1.2875609,0.12065673,1.0247403,0.42871892,2.2944312,2.2069404,2.4535031,-0.54036796,1.4217582,-0.057886243,1.412406,2.2131734,2.7985835,0.36140466,0.3316929,1.5902879,4.505251,-1.0160489,-0.6180639,0.18404388,-1.1195039,0.8915348,-0.71984833,1.0055692,-0.29127407,0.18201876,0.52238137,-1.4782395,1.2885678,-0.28109646,2.0387583,-1.0592186,2.389968,1.2048992,4.8643217,-0.74351406,1.4769071,-0.79707,1.4469194,0.83467805,2.163506,1.5151974,1.2296221,1.4691424,2.0699744,2.5144653,2.4520512,0.553695,1.272575,0.18958503,1.2918271,2.1278129,0.8066454,1.5978557,4.9361677,1.1006682,0.8414798,-0.16710675,1.1702709,-0.11871863,1.491146,-0.011517286,3.109583,1.3503866,1.4042865,4.3239985,2.4458194,2.4333775,2.3142157,2.0208359,3.643805,0.17097425,0.5924227,1.8122424,1.0931221,0.23038292,0.7598396,-0.61803794,1.0699732,2.0886474,1.3434,4.3256006,0.38252187,0.5556637,0.8954898,2.1477513,0.28422177,1.7147048,0.48456556,0.3139813,3.3389423,-0.08663881,1.224483,2.4040701,-0.0481081,0.049088538,-0.11126208,2.181698,-1.651365,-0.1653248,-2.6198695,0.4177661,1.5655606,0.2553376,-0.7484174,-0.359375
1.8221272,0.9287114,0.76342857,0.7114508,1.6397222,3.0356112,1.5401987,1.9127502,6.258363,2.6806946,3.8608165,-0.46488976,2.4212217,1.816188,-0.60326385,-1.2131156,-1.3490237,1.1088305,-0.80176187,1.3398744,3.2022064,0.78993595,2.8483686,0.5079546,1.3547238,0.5895158,-3.59595,0.09633398,-0.35098994,2.5784705,2.6219187,2.4155643,2.9416552,0.5703542,2.6100879,-0.25050688,0.26952457,-0.014151573,2.3485918,2.523977,2.0735857,0.9306413,0.121052444,2.3259537,2.0316458,0.25634694,1.344346,0.20217687,5.4515705,2.0298963,0.493348,0.76525587,0.88569915,1.6947997,4.616349,-0.36345416,2.3524518,0.6432054,0.901258,1.685569,1.6500727,1.226901,1.6251454,1.1262317,0.15598583,1.7580421,2.1287909,1.8542423,1.6138788,1.7415842,-0.07682788,-1.5270644,-0.2243691,0.260118,0.73655176,0.4817214,-3.0629413,1.3993294,-1.1798882,-0.35363626,-0.6740366,-0.6477866,-1.8762183,2.7117906,-1.0420673,1.2589898,2.2422204,0.53755504,-0.536571,1.4919169,2.90906,0.22428995,1.1405244,-0.3311807,0.17095494,-0.39500037,2.371622,1.2427629,1.3494623,-1.229728,-0.6280858,1.6814134,0.5758256,-1.427337,3.4053302,1.0088167,-1.596199,-0.2526295,-1.0281724,0.674664,2.454784,0.116299935,1.7209504,2.057136,1.1585529,-0.25849068,3.220665,1.1588138,3.9946678,6.179116,3.4383156,-1.0491197,0.1661129,1.8902208,0.12999761,-0.34849846,1.5573766,1.7414143,2.6452122,-0.39234376,3.4694529,1.9641485,1.32762,0.30124494,-1.3535199,3.463096,1.5430515,2.7192516,1.9554863,1.840664,0.047761083,0.57823205,3.5666459,-0.7641846
3.7657175,0.9606893,1.1297601,2.7992532,-0.604764,-0.631423,2.0002627,1.9048877,-0.5697546,1.9068274,-1.0532546,4.882324,1.378511,2.793757,0.64976,1.7940152,-0.32645655,3.102983,0.62539417,1.9749062,-1.2042212,0.84008837,3.4979954,2.763374,3.748341,0.5911505,4.4322996,3.8343885,1.5917864,3.4880779,2.781815,-1.9613963,-1.7498999,2.3329883,1.9937956,0.510772,0.7506535,0.8212782,1.508371,-0.43387341,1.0357804,0.27383962,-0.10040307,2.3858936,2.517787,-0.4698328,1.9253356,1.882862,-1.1523728,0.92712533,5.0041847,3.0094602,1.886164,3.13086,3.5708392,-0.06093958,0.18487167,1.995734,0.6961583,-0.20654416,-0.66641986,3.0826862,0.45039427,-0.18324125,0.31459606,0.043289185,2.8719196,0.2100439,1.6041148,0.17124566,3.3392258,3.3631413,5.9228883,0.24425006,2.0853267,-1.4645498,2.2818217,1.0050097,2.4574223,0.9834484,3.031892,2.3919287,1.9972731,2.5352857,2.5877824,1.5568869,-0.51907194,2.6108463,0.34872866,1.4580965,0.84300065,3.2661362,3.946537,2.611118,2.8981037,2.4532316,0.29485393,-1.6455562,0.8648491,0.31368625,6.157176,2.8375144,0.31841636,4.131806,4.0095925,5.6576815,5.7933226,3.931558,3.7382667,0.3515029,0.46930826,0.3871782,1.273288,1.4600539,1.1176054,0.61870587,1.0549328,2.6003866,0.1274333,3.2208278,0.4665227,2.1455114,1.3647,3.13458,3.1312323,1.1762252,0.69413316,1.1150405,2.7941675,-1.0232099,4.15011,1.7344053,2.4447374,1.9926363,1.1321311,3.0945373,-0.46892864,1.7762892,-0.3333727,1.0842092,1.8773475,1.6391237,-1.3210318,1.7542961
1.7472326,0.6922234,1.3657659,2.5990891,-0.43984497,0.49361908,2.2664983,0.9446638,1.2171875,1.6774149,1.1355731,2.5797246,0.45485342,2.707509,0.31799817,0.24741364,0.14094424,1.0503175,1.6760018,0.72209954,-0.8470187,1.5269156,1.9241962,1.856561,1.8777089,-0.09928694,4.560979,2.9655614,0.4637655,2.6414387,-0.3502946,-2.3966584,-0.58650565,2.9633827,1.9162726,1.262412,-0.15455508,1.2463629,1.6375196,-0.2945509,0.8306143,0.3954842,1.4167881,2.5921807,2.389237,0.45582116,2.0504904,0.07566202,0.47480512,1.659567,1.5812495,1.6348307,1.2109203,1.224439,2.6292822,-1.2156663,-0.6165495,1.618541,-0.5541299,0.51224375,-0.23832256,2.8139534,-0.28576726,0.6471595,0.037454218,-0.88747513,1.7452675,0.38528416,1.3434212,-0.33352104,2.0934315,1.9913182,3.6342402,0.014212966,1.9006238,-0.8230522,1.2174664,1.6432934,2.3385217,1.3810703,2.6811318,3.0548983,1.6672037,1.8871478,2.3338938,1.58147,-0.2788515,0.4794274,-0.4696685,1.5771232,0.177508,2.4871566,2.8414547,0.17227787,0.5975294,1.8533219,1.0342369,-1.4031944,2.0184922,0.05267948,6.2099094,1.5060878,0.3650049,3.247283,3.5076056,3.5273163,3.515314,2.8837056,2.5835514,0.8079522,1.2983176,0.14343393,0.763474,0.8280735,0.317382,-0.5146713,0.8472016,1.7577136,0.22807181,2.8767328,0.20576143,0.6548413,1.0357827,2.4976914,0.9018414,1.3074774,1.1911745,0.8498199,2.115874,-0.98563796,1.288553,1.5313222,1.1292007,-0.343274,0.9384227,3.354473,-1.7667012,0.82694125,-0.4670692,0.99248266,1.5663714,2.0452938,-1.7526133,0.80910707
-0.23078346,0.5291257,2.1954112,-1.2239885,2.6847239,1.3274493,2.357912,1.9838085,5.082988,4.148553,3.010286,2.744817,1.9593198,1.8242135,3.9547434,-0.8129405,-0.39587355,0.48766032,1.717094,0.611328,4.264193,-0.6685784,2.8126059,2.498468,1.8771904,-0.6613111,-5.6469,2.2917657,2.01026,1.5585971,2.646935,1.5067463,2.4782753,-0.5342283,2.3706734,-1.7139926,1.0765808,1.8284156,2.5000727,2.4413273,1.0704129,2.8677297,1.3937509,2.637132,2.734383,-0.9581638,1.0177419,-0.848021,10.267344,2.7177618,5.6274786,1.3094482,1.094098,0.6019219,5.6554728,-0.9609064,2.0990794,-0.68214446,1.3413677,3.3637202,1.3812842,-0.8574188,1.4580519,2.5913746,1.4222023,0.43171823,1.5385208,-0.21469784,0.9163948,3.160398,3.104952,-1.0697178,3.090296,0.32153702,2.331191,1.6165853,1.7626157,1.7237557,-0.8027463,1.6057922,-1.5098909,1.4147161,1.2221793,3.1052647,-0.94659793,0.15270472,5.1026406,-0.73015374,1.121737,3.7865067,1.1827099,1.249761,5.165983,1.9751015,-0.36828995,-1.2422074,2.7578998,1.1633433,1.5079031,-0.84097224,-0.45882624,1.2369496,1.603883,2.379443,2.8757908,1.1497712,-0.628386,-0.5739367,3.5707774,0.0070747137,6.4063015,1.82595,2.263001,0.05024457,0.19052204,1.9159017,0.69631886,2.7329433,0.5103328,6.8567085,-0.3065919,-0.46335793,0.25749326,0.8312386,2.742152,0.4587074,0.7640243,1.0276989,1.7072833,0.15454686,1.4865918,3.6750524,-1.2305151,-0.27391094,-0.39970708,1.3116839,2.4709876,1.965091,0.27357292,-0.20376948,-1.7950239,-1.604896,5.657831,-1.1015136
1.6005441,1.6023641,1.3667141,2.8709369,0.466226,0.82142264,2.7083998,1.7836812,2.5940614,2.0890892,0.33532917,4.419528,1.8542643,1.4973401,1.1409988,0.66037166,-0.07132006,1.0184416,-0.80651355,1.1843419,1.1778492,0.97680473,1.2134573,1.6988953,1.725848,2.184795,0.2597057,1.13669,-0.7219651,2.6258368,0.8074384,-0.35714245,1.6490825,2.227919,2.4664898,1.0868838,0.2116437,1.0998726,1.0789874,1.1356003,1.0523227,1.61635,1.6308457,1.4544805,4.682255,0.18106693,2.2740521,1.0434548,4.148857,2.6227407,2.5255485,1.8518763,2.3981771,3.0968363,4.3994703,0.54963905,1.6663172,2.0618455,0.026988804,0.6252258,0.5681791,3.0955465,0.645185,1.2247164,0.19550347,1.945301,2.5241308,0.92260295,1.1698186,2.0497708,2.6046376,0.6271509,4.9734154,0.58892214,1.0011609,-0.6156187,0.11257219,-0.4162774,1.5781182,0.1355046,1.6186285,2.2857022,1.1688734,1.1732553,1.0531793,1.528646,-0.21087265,2.3977156,0.045071363,2.2641501,2.6718237,2.2934968,1.875155,2.5981169,2.1477332,2.1047084,1.3339679,-0.8239403,2.4703915,0.3976543,2.5351393,2.1521893,0.39403272,1.7248368,3.811602,4.399914,3.100399,3.0719948,1.8146834,0.84781194,1.0015329,0.7301197,1.4275767,0.6432016,1.3266559,0.39084023,0.82445073,1.2107391,2.9565341,4.630521,1.903913,0.7877623,1.0923111,3.4586413,3.7083318,0.69129175,2.1545482,0.9127451,3.6589918,0.2585318,2.3380435,1.1278057,1.582949,1.4488726,-1.240005,2.9693456,1.5959276,1.0636795,1.9406075,1.6567075,1.7677531,1.1823316,0.64137775,2.1443408
2.3845835,1.6482215,0.087390184,4.520979,1.0470599,0.4303391,3.3058064,1.593974,1.3021221,2.1461883,0.4916673,2.0950832,1.8131076,1.4328529,-0.80303335,0.94627166,-1.1367404,-0.22002757,-1.1016742,0.73498213,-0.052639484,1.2749586,0.66451955,0.0044100285,1.1735092,1.68181,0.09631406,0.6042353,-1.5007527,2.8057027,3.0653207,-1.1825266,0.66388583,3.2412543,2.283691,1.9490751,-0.019073486,0.65663195,-0.29457653,0.2837348,1.0138086,0.6877548,1.4383032,1.3995237,3.5011587,1.270783,2.6021173,0.28016102,1.8657429,1.5098991,-0.63418174,2.2457094,1.7580774,4.0548663,4.571636,-1.6948587,2.4257224,3.2323723,0.055073977,1.0899508,-0.2867484,3.6413064,0.29188788,0.896037,-0.6079544,1.7554736,2.6959705,2.8593771,1.367444,0.76174384,2.3806958,0.73191375,0.2983032,1.9599404,0.8897195,-1.4616082,-0.3258338,0.82126844,0.47371435,0.124153614,1.2230117,1.9010906,0.9820297,1.1732558,2.1107097,1.7910087,-0.60397303,3.6059556,-0.851469,1.1284391,2.5473948,2.037725,0.1087234,-0.57959145,2.5927243,2.9464562,1.8930562,-1.4367762,4.1496925,-0.09066367,3.0700202,1.9471211,1.2051172,-0.20637167,4.1454644,2.9339857,1.7340157,2.047495,0.98702514,0.6561465,1.2853012,0.53379107,-0.33303386,1.9949822,0.8643484,0.12693536,1.7607697,0.51837146,3.0774827,4.6581926,2.4843006,1.3421952,1.0058147,3.6319313,2.0161176,1.0835048,1.6430732,2.0796905,3.6242733,0.37963188,3.0246885,0.07496405,1.4540873,1.8110943,-0.5163243,4.587179,-0.35747194,1.0241648,2.748315,3.1171498,3.2723496,1.3863345,-0.06630623,2.789569
-0.78178036,0.5635135,2.5400915,2.7101455,1.3999902,1.4080403,2.1802979,0.58160985,4.3191357,1.2421113,2.364945,0.82243824,0.8662479,2.0447516,-1.611228,0.4696859,0.28770876,-0.29600334,-1.9312257,0.36803722,0.6894984,0.6272956,1.5493441,-1.1123302,0.4220972,1.4663086,-1.7116666,1.3289218,0.30218497,2.3686004,0.8255861,1.6547039,3.956531,0.93946743,4.0009694,1.3177289,-1.9465339,1.6146477,0.6743387,1.3515747,2.1396356,0.76313794,0.7916407,0.41380432,3.2189932,-0.025541186,1.0858958,0.7478521,4.8684382,2.8409514,0.5204096,0.2026155,0.3462766,2.1704586,5.692215,-3.361865,0.76943845,1.8238795,0.22537136,1.0521661,-0.44239628,0.20426655,0.9743196,1.6723578,-0.575979,0.3659408,2.575335,1.5175657,2.592231,-0.29617983,2.4986272,-1.303611,0.90152675,0.12921214,0.5347485,-1.3146514,-1.2408309,0.14492524,-2.3516755,-0.6001157,0.56037384,-0.43672055,1.1928825,0.8649825,1.7066442,0.62057936,0.69839776,1.4577656,0.05913627,1.1329067,3.7709136,0.26591888,1.9907782,0.3303169,0.99880934,-1.3521699,2.4627976,1.5332966,2.9577334,-1.6051874,-0.47908086,1.4817567,0.5898495,2.7797272,1.0179477,2.6380103,0.37473968,1.1061158,0.9144868,0.57120323,0.75770676,0.9204539,-0.24742675,1.8279274,1.581687,-0.52412814,1.7398343,-0.32179302,2.6105356,6.270906,4.3716693,-0.6500087,-0.97873837,3.004186,0.1632818,-0.5836659,0.38669664,2.5432756,4.7577276,1.2727566,4.1892405,1.6423416,-0.44926977,-0.8532798,-1.271244,3.9786887,-0.65502787,-0.03628993,2.2715294,0.33125615,0.16878581,1.1819311,2.4696522,0.29687047
